target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
8623953,1,0,008/008623/008623953/dv/kplr008623953-001-20160209194854_dvs.pdf,008/008623/008623953/dv/kplr008623953-20160209194854_dvr.pdf,0.563109,7.81113e-06,131.654,0.00358404,0.0066773413,0.0059537166,1.1883308,1.6727661,70.77,571.7,0.3914,10.65,4.186,0.3752,0.04863,0.5172,50.77,4.787,0,0,0,0,2389,13.0,12.98,3.347,3.077,0.0,-1.0,0.0,-1.0,0.0,-1.0,0,7720,184,3.499,0.18,0.21,0.2,2.394,1.032,13.79,63.98,12.53,0.2792,5.295,14.63,0.1136,0.0,-1.0,0.0,-1.0,0.0,0.0,2.7981e-09,0.0,0.0,2281,3.598,0.6143,0.22,-0.4169,0.262,-7.782e-06,1.12e-05,-1.05e-05,1.33e-05,3.4085,1.8,3.2829,1.22,9.428,153.0,-184.0,0.18,-0.009,0.2,-0.15,0.258,-1.032,2.425,0.213,-0.26,0.03527,0.03304,-0.002494,291.49902,44.745918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,63.98,12.53,0.0,0.0,0.0,0.0,8623953-1
4850763,3,0,004/004850/004850763/dv/kplr004850763-003-20160209194854_dvs.pdf,004/004850/004850763/dv/kplr004850763-20160209194854_dvr.pdf,64.1996,0.00680515,157.748,0.0895334,0.030316921,0.06386685,72.526775,739.87354,89.41,10.88,0.7412,6.211,4.84,7.047,0.3058,6.91,933.8,202.8,0,0,0,0,5,8.114,9.596,3.305,7.01,0.3217,0.06856,472.0,40.8,11.78,4.07,0,6107,210,4.471,0.18,-0.04,0.3,1.19,0.247,4.675,497.2,5.551,-1.941,6.119,7.658,0.3027,2591.0,10980.0,5211.6,5510.01,0.2358,0.8601,7.0438e-09,-0.9774,-2.407,5,1.0207,0.4232,0.897,0.8997,0.77,0.0004888,0.000989,-0.0001445,0.000993,2.0226,1.3,2.2926,1.36,15.557,189.0,-210.0,0.055,-0.176,0.25,-0.3,0.247,-0.114,1.077,0.126,-0.153,1.519,0.367,-0.7299,295.73767,39.945381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,497.2,5.551,2591.0,5211.6,0.2358,0.8601,4850763-3
7281951,1,0,007/007281/007281951/dv/kplr007281951-001-20160209194854_dvs.pdf,007/007281/007281951/dv/kplr007281951-20160209194854_dvr.pdf,0.566764,1.51987e-05,131.868,0.00599523,0.0073617268,0.0060626063,1.0625311,0.5167613,29.61,125.1,0.9238,0.6971,3.773,1.962,0.2322,2.207,43.88,9.157,0,0,0,0,2014,6.52,12.41,0.8588,0.7564,0.01411,0.003757,2330.0,248.0,7015.41,2985.05,0,6082,253,4.447,0.22,0.21,0.35,0.977,0.334,0.2475,3.285,0.1586,0.2083,3.265,10.34,0.008017,0.4881,2.606,3015.89,4016.95,-0.1964,0.1695,9.7599e-19,0.8175,8.258,1966,313.59,1.554,0.55,1.488,0.703,-0.000188,2.42e-05,-0.0002473,3.09e-05,2.2389,3.22,3.843,1.96,15.661,190.0,-253.0,0.054,-0.216,0.15,-0.35,0.334,-0.111,1.167,0.136,-0.166,1.347,0.3875,-0.7155,291.76132,42.835739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,3.285,0.1586,0.4881,3015.89,-0.1964,0.1695,7281951-1
8517378,4,0,008/008517/008517378/dv/kplr008517378-004-20160209194854_dvs.pdf,008/008517/008517378/dv/kplr008517378-20160209194854_dvr.pdf,39.4753,0.000626889,142.375,0.0146276,0.01349533,0.010566157,50.657546,232.5276,89.08,6.396,0.8148,1.914,3.589,1.229,0.1387,1.39,176.1,27.61,0,0,0,0,12,9.576,8.811,3.257,2.829,0.2607,0.09178,890.0,129.0,148.19,85.71,0,6935,286,3.929,0.32,-0.2,0.3,1.886,0.832,4.006,107.6,4.345,1.292,4.743,8.224,0.0006002,379.2,647.0,6069.99,2461.85,0.5845,2.101,1.0745e-08,-0.2127,1.374,12,0.9121,0.5308,0.799,-0.5545,0.714,0.0001011,0.000141,-1.807e-05,0.000127,1.6745,0.679,1.6066,0.656,13.868,214.0,-286.0,0.322,-0.138,0.25,-0.3,0.555,-0.832,1.512,0.217,-0.326,0.1969,0.4683,-0.07854,298.77039,44.530071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,107.6,4.345,379.2,6069.99,0.5845,2.101,8517378-4
8446738,2,0,008/008446/008446738/dv/kplr008446738-002-20160209194854_dvs.pdf,008/008446/008446738/dv/kplr008446738-20160209194854_dvr.pdf,0.872726,8.19228e-06,131.903,0.00180685,0.0055136934,0.0010563061,2.4161844,2.1405077,68.17,26.3,0.8984,0.2342,1.352,0.1148,0.03806,0.08916,26.36,3.045,0,0,0,0,899,12.64,12.18,1.382,0.5478,0.02111,0.0069,3390.0,460.0,31192.51,16936.55,0,7370,307,3.932,0.3,-0.2,0.35,1.704,0.797,8.96,18.95,7.88,0.3781,4.003,11.01,2.772e-24,2.431,1.587,6542.5,707.06,0.9019,3.739,5.8496e-25,6.528,4.617,861,1.1148,-0.1175,0.473,0.1892,0.349,5.142e-06,1.25e-05,-4.449e-06,9.2e-06,0.88333,0.545,1.0915,0.568,11.064,230.0,-307.0,0.301,-0.129,0.25,-0.35,0.532,-0.797,1.643,0.183,-0.34,0.1909,0.3752,-0.08631,297.20575,44.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,18.95,7.88,2.431,6542.5,0.9019,3.739,8446738-2
5871918,2,0,005/005871/005871918/dv/kplr005871918-002-20160209194854_dvs.pdf,005/005871/005871918/dv/kplr005871918-20160209194854_dvr.pdf,12.6433,5.42658e-07,132.153,3.54015e-05,0.4220724,0.03509659,34.12422,0.08895963,88.44,0.0798,0.9278,0.04984,3.052,0.002717,1.526,0.001359,90430.0,100.9,0,0,0,0,106,1705.0,1939.0,25.88,2.745,0.08826,0.004473,443.0,11.5,9.09,0.94,1,3979,79,4.697,0.03,-0.1,0.2,0.766,0.037,3.861,234800.0,6627.0,-5.035,339.5,2128.0,0.0,1505.72399634,354.003005166,4263.38924563,200.96921609,4.25059667398,18.9787760899,-1.0,543.0,238.9,91,333.1,0.06234,0.00614,-0.07501,0.00562,-0.002125,0.0299,0.005738,0.0397,0.082944,0.0675,0.17949,0.0683,15.701,79.0,-79.0,0.033,-0.025,0.2,-0.2,0.034,-0.037,0.572,0.036,-0.039,4.55,0.6812,-0.4909,290.34891,41.137829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,167.4,3.706,1.071,696.31,0.2176,4.644,5871918-2
12017411,1,0,012/012017/012017411/dv/kplr012017411-001-20160209194854_dvs.pdf,012/012017/012017411/dv/kplr012017411-20160209194854_dvr.pdf,349.724,0.0100756,182.859,0.0207471,0.025621134,0.028476497,360.85644,1720.4062,89.88,0.9803,0.7776,2.467,4.951,2.722,0.3021,3.252,646.6,95.23,0,0,0,0,3,9.933,8.36,2.656,3.061,0.9939,0.2584,249.0,25.3,0.91,0.37,0,5789,191,4.512,0.21,0.21,0.3,1.213,0.289,3.077,217.6,3.245,179.1,6.889,8.672,1.787,16760.0,38270.0,4382.68,2470.32,0.438,1.673,2.5629e-11,4.777,1.895,3,6.988,0.5832,1.61,3.035,1.9,-0.000438,0.00105,-0.001807,0.00125,1.8245,2.97,1.8114,2.92,14.683,156.0,-191.0,0.038,-0.212,0.2,-0.3,0.289,-0.077,1.068,0.102,-0.136,1.757,0.3566,-0.9191,294.02054,50.412201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,217.6,3.245,16760.0,4382.68,0.438,1.673,12017411-1
4667875,1,0,004/004667/004667875/dv/kplr004667875-001-20160209194854_dvs.pdf,004/004667/004667875/dv/kplr004667875-20160209194854_dvr.pdf,15.8339,0.00104645,143.319,0.056033,0.027645018,0.024227437,1.1772661,0.05215161,32.09,7.455,0.9974,0.03787,49.19,2.852,24.6,1.426,271.0,21.14,0,0,0,0,72,12.83,8.455,2.353,2.13,0.1178,0.02457,732.0,64.1,68.07,23.83,0,6460,212,4.593,0.19,-1.28,0.3,1.719,0.177,-2.67,-51.9,2.581,2.091,3.113,7.591,2.372,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0748e-14,5.043,2.965,69,22.553,1.101,0.523,1.13,0.507,-0.0002922,0.000143,-0.0002707,0.000139,0.73059,0.865,0.73363,0.905,15.036,193.0,-212.0,0.033,-0.187,0.3,-0.3,0.177,-0.047,0.873,0.052,-0.092,2.592,0.329,-1.229,295.18793,39.701729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,-51.9,2.581,0.0,0.0,0.0,0.0,4667875-1
8553907,6,0,008/008553/008553907/dv/kplr008553907-006-20160209194854_dvs.pdf,008/008553/008553907/dv/kplr008553907-20160209194854_dvr.pdf,292.179,-1.0,392.975,-1.0,0.075378583,-1.0,199.16245,-1.0,89.97,-1.0,0.1,-1.0,12.0,-1.0,0.8491,-1.0,6659.0,-1.0,0,-1,0,-1,5,-1.0,54.67,9.188,-1.0,0.8964,-1.0,326.0,-1.0,2.67,-1.0,1,6621,198,4.393,0.15,-0.36,0.3,1.691,0.25,-96.04,-2432.0,121.5,-44.09,341.4,339.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,2.064,3.081,3,1.8688,-0.1131,7.07,4.65,8.21,2.368e-05,0.000554,-0.000357,0.000643,6.3458,3.91,6.3697,3.95,12.694,148.0,-198.0,0.063,-0.147,0.25,-0.3,0.25,-0.125,1.128,0.125,-0.139,1.139,0.311,-0.4637,289.47922,44.631371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,-2432.0,121.5,0.0,0.0,0.0,0.0,8553907-6
12109430,4,0,012/012109/012109430/dv/kplr012109430-004-20160209194854_dvs.pdf,012/012109/012109430/dv/kplr012109430-20160209194854_dvr.pdf,568.232,0.0063632,375.751,0.008082,0.0646057,0.0055485475,306.15307,20.881952,89.83,0.0141,0.9342,0.01466,7.239,0.3454,3.284,2.623,2885.0,400.3,0,0,0,0,3,11.4,8.044,4.723,0.576,1.177,0.07963,149.0,6.35,0.12,0.02,0,4489,161,4.614,0.05,-0.08,0.3,4.884,0.058,2.471,534.0,9.87,32.67,14.64,18.03,10.14,18240.0,8928.0,2683.48,336.7,2.043,7.525,-1.0,2.808,1.032,3,2.7118,-0.02494,0.0911,-0.06442,0.135,-0.0001172,0.00266,0.000301,0.0042,0.081241,0.0896,0.11834,0.0835,12.815,161.0,-161.0,0.046,-0.028,0.3,-0.3,0.048,-0.058,0.673,0.067,-0.061,3.151,0.6713,-0.3806,290.64523,50.638935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,534.0,9.87,18240.0,2683.48,2.043,7.525,12109430-4
5480766,5,0,005/005480/005480766/dv/kplr005480766-005-20160209194854_dvs.pdf,005/005480/005480766/dv/kplr005480766-20160209194854_dvr.pdf,264.222,0.0309784,183.267,0.11948,0.036434383,0.0034915037,39.474572,5.181324,88.61,0.1947,0.9609,0.01103,19.86,2.028,8.114,4.747,988.1,169.7,0,0,0,0,4,7.024,6.812,4.167,1.243,0.8291,0.1967,323.0,29.8,2.57,0.95,0,6511,214,4.434,0.19,-0.38,0.35,2.031,0.296,1.351,227.5,4.418,-8.126,5.415,7.431,1.435,4954.0,3621.0,4188.41,688.89,1.368,5.606,3.3888e-07,1.52,1.277,4,4.3816,-0.0321,0.949,1.29,1.42,0.0005432,0.00104,-0.001347,0.00153,7.0106,0.384,7.1617,0.374,14.089,155.0,-214.0,0.062,-0.188,0.25,-0.35,0.296,-0.127,1.086,0.146,-0.146,1.329,0.433,-0.671,299.52731,40.616119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,227.5,4.418,4954.0,4188.41,1.368,5.606,5480766-5
9846258,1,0,009/009846/009846258/dv/kplr009846258-001-20160209194854_dvs.pdf,009/009846/009846258/dv/kplr009846258-20160209194854_dvr.pdf,0.639656,7.93173e-06,131.927,0.00169411,0.0054624684,0.001412776,1.2650812,0.68481964,47.07,55.89,0.8616,0.4373,2.902,0.1872,0.06788,0.2144,27.4,2.955,0,0,0,0,1673,12.29,11.83,0.9907,0.3854,0.01514,0.004144,2960.0,333.0,18231.35,8190.58,0,6412,194,4.05,0.25,-0.3,0.3,1.639,0.483,5.73,14.15,3.237,0.2855,6.928,9.52,0.4394,1.818,1.259,5319.18,737.48,0.6492,2.912,6.7058e-16,3.435,0.9597,1579,23.73,0.1289,0.573,-2.356,0.805,-5.555e-06,1.57e-05,6.35e-05,2.21e-05,1.861,0.072,1.753,0.0731,12.45,175.0,-194.0,0.252,-0.126,0.3,-0.3,0.362,-0.483,1.131,0.192,-0.157,0.3466,0.4923,-0.133,297.46759,46.679829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,14.15,3.237,1.818,5319.18,0.6492,2.912,9846258-1
