target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
4939346,2,0,004/004939/004939346/dv/kplr004939346-002-20160209194854_dvs.pdf,004/004939/004939346/dv/kplr004939346-20160209194854_dvr.pdf,34.9168399,0.000443724,157.621,0.0105212,0.020639556,0.013693459,26.668372,86.19132,88.78,12.25,0.5701,3.858,8.471,1.605,0.2515,1.801,470.2,36.85,0,0,0,0,30,12.66,11.5,2.408,1.755,0.2198,0.05516,603.0,61.5,31.19,12.73,2,6210,295,4.445,0.2,0.07,0.3,1.439,0.323,1.935,75.75,2.363,6.368,4.317,11.9,1.482,347.3,506.1,4022.19,1432.36,0.6843,2.385,1.1739e-31,6.628,4.114,28,10.488,-0.1062,1.06,1.803,0.973,2.992e-05,0.000501,-0.0008116,0.000462,0.47753,0.724,0.43103,0.701,15.674,196.0,-295.0,0.052,-0.195,0.25,-0.3,0.323,-0.129,1.161,0.138,-0.169,1.34,0.3588,-0.6451,295.8093,40.008511,K01873.02,Kepler-328 b,CONFIRMED,0.989,0.0,0.0,0.0,0.0,NO_COMMENT,34.9168399,157.6693,0.0,0.026,7.343,,500.0,0.020479,2.39,0.2199,89.96,602.0,31.13,37.1,4.316747,11.898367,15.4,2.0,30.0,2.0,q1_q17_dr25_tce,004/004939/004939346/dv/kplr004939346-20160209194854_dvr.pdf,004/004939/004939346/dv/kplr004939346-002-20160209194854_dvs.pdf,NOT EXAMINED,,,,,,PC,75.75,2.363,347.3,4022.19,0.6843,2.385,4939346-2
8836388,3,0,008/008836/008836388/dv/kplr008836388-003-20160209194854_dvs.pdf,008/008836/008836388/dv/kplr008836388-20160209194854_dvr.pdf,551.839,0.00603081,335.812,0.00873028,0.048124036,0.016528191,509.41804,754.4264,89.98,0.7887,0.2114,6.699,8.496,1.328,0.4075,1.347,2783.0,387.4,0,0,0,0,3,8.258,6.938,1.754,0.6614,0.9178,0.1042,93.1,3.71,0.02,0.0,0,3497,69,4.92,0.06,-0.2,0.1,0.334,0.052,3.436,1196.0,7.536,-110.1,9.929,11.71,2.77,180100.0,144400.0,2964.46,588.21,1.247,4.881,1.4379e-10,4.454,0.2496,3,3.9716,0.5643,0.608,0.592,0.64,-0.001807,0.00324,-0.001488,0.00429,1.7012,1.29,1.7352,1.31,15.594,62.0,-69.0,0.06,-0.045,0.1,-0.1,0.042,-0.052,0.339,0.049,-0.06,12.78,4.488,-2.318,297.77655,45.08461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,1196.0,7.536,180100.0,2964.46,1.247,4.881,8836388-3
5818068,3,0,005/005818/005818068/dv/kplr005818068-003-20160209194854_dvs.pdf,005/005818/005818068/dv/kplr005818068-20160209194854_dvr.pdf,385.177,0.00533201,290.654,0.0117398,0.10745671,0.0022079728,88.631803,2.554899,89.48,0.02321,0.8019,0.01346,25.36,0.3973,6.175,0.4743,11070.0,398.2,0,0,0,0,3,31.22,23.82,9.193,2.435,0.9848,0.2114,223.0,18.3,0.58,0.19,1,5655,186,4.583,0.16,-0.34,0.3,1.665,0.207,18.25,7294.0,15.61,-7.581,20.37,25.82,0.0004978,46050.0,14320.0,5042.37,189.99,3.215,25.25,-1.0,13.74,7.512,3,36.781,-0.8555,0.373,-1.051,0.329,0.003722,0.0129,0.01571,0.0166,1.7324,0.796,1.7587,0.842,15.91,186.0,-186.0,0.04,-0.16,0.3,-0.3,0.207,-0.065,0.873,0.089,-0.106,2.548,0.5298,-1.153,298.56927,41.00351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,7294.0,15.61,46050.0,5042.37,3.215,25.25,5818068-3
3127817,1,0,003/003127/003127817/dv/kplr003127817-001-20160209194854_dvs.pdf,003/003127/003127817/dv/kplr003127817-20160209194854_dvr.pdf,2.16357,5.44477e-08,132.936,1.88398e-05,0.34703733,0.0026537625,2.2932206,0.0013577896,64.16,0.08682,0.9997,0.003706,7.484,0.001036,3.742,0.0005178,49380.0,32.29,0,0,0,0,501,3849.0,4740.0,65.06,22.08,0.03461,0.01129,2000.0,267.0,3762.77,2013.74,1,6425,194,4.04,0.31,-0.22,0.3,1.718,0.583,3.35,24.44,3.514,0.8218,532.6,5532.0,35.41,0.003804,0.002172,766.82,50.28,-458.7,-4.525,-1.0,1440.0,563.6,444,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.57899,0.0676,0.50858,0.0734,12.155,162.0,-194.0,0.306,-0.165,0.25,-0.3,0.477,-0.583,1.179,0.188,-0.188,0.3273,0.6479,-0.1436,293.99973,38.232269,K06308.01,,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,2.163569702,132.936317,0.0,1.116,7.60963,,54518.0,0.456473,85.64,0.0346,62.07,1996.0,3760.06,2.3833,532.5607,5531.697,1513.2,1.0,501.0,1.0,q1_q17_dr25_tce,003/003127/003127817/dv/kplr003127817-20160209194854_dvr.pdf,003/003127/003127817/dv/kplr003127817-001-20160209194854_dvs.pdf,CERTIFIED FP,1.0,1.0,0.0,0.0,0.0,AFP,24.44,3.514,0.003804,766.82,-458.7,-4.525,3127817-1
5822171,7,0,005/005822/005822171/dv/kplr005822171-007-20160209194854_dvs.pdf,005/005822/005822171/dv/kplr005822171-20160209194854_dvr.pdf,12.3142,0.0001093,143.669,0.00727996,0.01730276,0.05340406,108.76977,1719.269,89.83,26.24,0.3198,44.75,0.8352,0.477,0.0158,0.5503,338.3,92.61,0,0,0,0,17,12.98,14.44,3.333,10.35,0.1105,0.03759,1130.0,161.0,382.13,217.8,0,6395,214,4.019,0.33,-0.2,0.3,2.602,0.603,7.471,352.5,7.211,-2.181,8.746,12.91,0.0,213.3,1323.0,6661.53,10291.86,0.1605,0.5377,7.4123e-13,-0.4981,0.3341,16,3.9638,-0.05495,0.592,-0.2837,0.501,0.0002446,0.000218,8.588e-05,0.000204,1.7577,0.731,1.8611,0.729,13.433,175.0,-214.0,0.329,-0.165,0.25,-0.3,0.494,-0.603,1.187,0.188,-0.188,0.3043,0.653,-0.1394,299.35712,41.00235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,352.5,7.211,213.3,6661.53,0.1605,0.5377,5822171-7
3528198,5,0,003/003528/003528198/dv/kplr003528198-005-20160209194854_dvs.pdf,003/003528/003528198/dv/kplr003528198-20160209194854_dvr.pdf,413.895,-1.0,500.63,-1.0,0.016236537,-1.0,255.81442,-1.0,89.98,-1.0,0.1,-1.0,12.5,-1.0,0.2017,-1.0,319.1,-1.0,0,-1,0,-1,3,-1.0,7.331,0.8912,-1.0,0.873,-1.0,156.0,-1.0,0.14,-1.0,0,4654,162,4.749,0.05,-1.58,0.3,0.503,0.035,2.213,627.5,7.178,113.8,11.54,13.9,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.9148,-0.5712,3,4.3194,18.37,53.2,-62.76,64.5,-0.0001774,0.000514,0.0006055,0.000624,0.45294,0.152,0.45827,0.174,13.04,129.0,-162.0,0.049,-0.025,0.3,-0.25,0.024,-0.035,0.517,0.032,-0.025,5.723,1.128,-0.5283,286.08051,38.632339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,627.5,7.178,0.0,0.0,0.0,0.0,3528198-5
10079317,1,0,010/010079/010079317/dv/kplr010079317-001-20160209194854_dvs.pdf,010/010079/010079317/dv/kplr010079317-20160209194854_dvr.pdf,236.258,0.00236932,153.951,0.00813742,0.016412168,0.0029515163,179.52187,145.94168,89.7,0.274,0.9484,0.08789,3.675,0.8104,0.527,0.9749,212.4,38.61,0,0,0,0,6,6.975,6.931,3.679,1.311,0.8324,0.2409,460.0,54.4,10.64,5.03,1,6645,200,3.952,0.27,-0.2,0.3,2.054,0.632,3.013,116.7,5.096,100.3,7.85,9.077,1.549,3287.0,2270.0,5390.74,716.56,1.447,6.861,1.0306e-11,2.086,-0.9553,4,0.68704,-0.2062,0.938,-0.2662,1.07,3.204e-05,0.0002,9.579e-05,0.00023,0.44436,0.3,0.40449,0.373,12.885,167.0,-200.0,0.266,-0.114,0.3,-0.25,0.421,-0.632,1.382,0.198,-0.242,0.2248,0.3397,-0.08844,293.50534,47.018719,K08194.01,,FALSE POSITIVE,0.024,1.0,0.0,0.0,0.0,INDIV_TRANS_MARSHALL---INCONSISTENT_TRANS,236.25776888,153.9570927,0.0,0.085,3.3549,,168.4,0.011999,2.69,0.8328,89.99,460.0,10.61,542.525182,7.849672,9.076957,5.3,1.0,6.0,1.0,q1_q17_dr25_tce,010/010079/010079317/dv/kplr010079317-20160209194854_dvr.pdf,010/010079/010079317/dv/kplr010079317-001-20160209194854_dvs.pdf,CERTIFIED FA,1.0,0.0,0.0,0.0,0.0,NTP,116.7,5.096,3287.0,5390.74,1.447,6.861,10079317-1
9393006,5,0,009/009393/009393006/dv/kplr009393006-005-20160209194854_dvs.pdf,009/009393/009393006/dv/kplr009393006-20160209194854_dvr.pdf,54.4678,0.000746685,132.775,0.0120789,0.020434055,0.019903071,52.820053,222.72614,89.33,7.498,0.6139,4.323,6.422,1.656,0.204,1.929,456.6,71.77,0,0,0,0,9,7.592,7.281,2.23,2.172,0.2813,2.571e-06,481.0,0.0022,12.64,0.0,0,5780,0,4.438,0.0,0.0,0.0,1.0,0.0,3.602,348.8,4.564,25.1,5.086,9.164,25.24,3053.0,5997.0,5525.85,2713.13,0.509,1.859,1.7316e-09,1.436,-0.4964,9,0.0,0.5829,0.496,-1.246,0.48,0.0,-1.0,0.0002703,0.000249,0.049413,0.142,1.6466,0.159,13.875,,,,,,,,,1.0,,,1.408,,,286.22882,45.966305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,348.8,4.564,3053.0,5525.85,0.509,1.859,9393006-5
2452440,1,0,002/002452/002452440/dv/kplr002452440-001-20160209194854_dvs.pdf,002/002452/002452440/dv/kplr002452440-20160209194854_dvr.pdf,8.09704,4.71536e-06,138.425,0.000641601,0.24062319,0.0005145106,11.689813,0.06798392,87.04,0.04705,0.6044,0.006182,5.749,0.01911,1.656,0.02487,62250.0,165.1,0,0,0,0,78,464.0,562.7,23.47,5.724,0.07241,0.0157,892.0,79.3,149.6,53.24,1,5753,192,4.423,0.19,-0.56,0.3,0.894,0.218,33.87,3348.0,37.87,4.051,129.4,636.4,43.19,17.53,5.804,2821.2,96.24,2.848,15.47,0.0,146.4,82.4,74,35815.0,2.812,0.00268,1.823,0.00262,0.01522,0.0333,0.01719,0.0421,7.5387,0.116,0.082082,0.0749,16.474,192.0,-192.0,0.153,-0.187,0.3,-0.3,0.218,-0.145,0.771,0.112,-0.052,1.519,1.075,-0.7343,293.44687,37.72121,K03687.01,,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_KIC_POS,8.097050622,138.423529,0.0,0.592,5.6736,,65620.0,0.245958,24.01,0.0724,87.17,891.0,149.48,11.987,129.43192,636.406,404.9,1.0,78.0,1.0,q1_q17_dr25_tce,002/002452/002452440/dv/kplr002452440-20160209194854_dvr.pdf,002/002452/002452440/dv/kplr002452440-001-20160209194854_dvs.pdf,CERTIFIED FP,0.0,1.0,1.0,0.0,0.0,AFP,3348.0,37.87,17.53,2821.2,2.848,15.47,2452440-1
12062667,1,0,012/012062/012062667/dv/kplr012062667-001-20160209194854_dvs.pdf,012/012062/012062667/dv/kplr012062667-20160209194854_dvr.pdf,2.92926,7.82289e-06,133.728,0.00202918,0.024570968,0.008455946,1.3084357,0.04493819,40.28,3.202,0.9983,0.01315,6.181,0.1327,3.091,0.06636,204.3,5.22,0,0,0,0,459,42.47,37.98,6.035,2.902,0.0432,0.01387,2110.0,277.0,4712.32,2467.2,1,6634,181,3.831,0.3,-0.5,0.3,2.251,0.756,6.083,28.18,5.007,1.724,5.711,38.56,0.03185,0.7942,0.6914,3083.56,549.27,-0.2977,1.579,4.3132e-291,-22.21,205.3,439,80943.0,-27.46,0.176,-34.99,0.221,0.005615,3.61e-05,0.007167,4.53e-05,9.8443,0.0712,9.8204,0.0756,12.674,161.0,-181.0,0.3,-0.1,0.3,-0.3,0.407,-0.756,1.253,0.22,-0.198,0.1547,0.3145,-0.04736,292.07269,50.54829,K01487.01,,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.92928244,133.72275,0.0,1.14,6.794,,268.6,0.156318,38.42,0.0432,29.69,2112.0,4706.45,1.312,5.7106595,38.558693,39.2,1.0,459.0,1.0,q1_q17_dr25_tce,012/012062/012062667/dv/kplr012062667-20160209194854_dvr.pdf,012/012062/012062667/dv/kplr012062667-001-20160209194854_dvs.pdf,CERTIFIED FP,0.0,0.0,1.0,1.0,0.0,AFP,28.18,5.007,0.7942,3083.56,-0.2977,1.579,12062667-1
