target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
5783891,1,0,005/005783/005783891/dv/kplr005783891-001-20160209194854_dvs.pdf,005/005783/005783891/dv/kplr005783891-20160209194854_dvr.pdf,485.494,0.0134473,409.648,0.0169945,0.02258472,0.0070929565,129.06758,188.79237,89.86,2.092,0.312,4.256,27.98,2.038,0.6831,2.217,599.8,58.3,0,0,0,0,3,10.81,9.51,2.238,0.9107,1.208,0.2648,228.0,19.5,0.64,0.22,0,5985,179,4.521,0.18,-0.18,0.3,1.779,0.235,3.315,182.7,4.102,358.8,7.126,7.933,3.597,29310.0,22800.0,4618.54,829.96,1.286,5.288,3.2509e-11,4.525,2.56,2,2.3479,1.607,1.51,-0.5253,1.33,-0.0007983,0.000909,0.0002519,0.000805,2.5163,1.84,2.6018,1.91,14.861,161.0,-179.0,0.044,-0.176,0.3,-0.3,0.235,-0.084,0.996,0.109,-0.134,1.877,0.4268,-0.8582,289.59811,41.067558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,182.7,4.102,29310.0,4618.54,1.286,5.288,5783891-1
11554998,2,0,011/011554/011554998/dv/kplr011554998-002-20160209194854_dvs.pdf,011/011554/011554998/dv/kplr011554998-20160209194854_dvr.pdf,291.604,0.00337384,394.493,0.00687783,0.021364856,0.030139199,447.24407,2112.2092,89.94,1.262,0.486,7.553,4.474,0.9745,0.1218,1.332,541.8,216.8,0,0,0,0,5,5.349,7.154,37.82,57.82,1.187,0.6166,772.0,153.0,84.1,66.79,0,4727,139,2.436,0.44,0.07,0.3,8.164,9.561,0.8297,119.2,6.625,211.4,6.748,9.072,0.03366,64.53,207.7,3383.86,2641.88,0.3059,0.9869,3.6591e-08,0.9168,-2.657,4,8.8207,0.2912,0.307,-0.5926,0.449,-0.0001735,0.000321,0.0004134,0.000488,0.14039,0.105,0.080489,0.183,11.779,104.0,-139.0,0.443,-0.148,0.2,-0.3,2.988,-9.561,2.617,0.506,-1.517,0.0008635,0.004383,-0.0003133,289.52716,49.586788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,119.2,6.625,64.53,3383.86,0.3059,0.9869,11554998-2
11026961,1,0,011/011026/011026961/dv/kplr011026961-001-20160209194854_dvs.pdf,011/011026/011026961/dv/kplr011026961-20160209194854_dvr.pdf,507.545,0.00954163,134.567,0.013512,0.013873369,0.002563527,133.75041,101.67127,89.75,0.562,0.5794,0.8716,24.12,0.8937,0.4935,0.8282,209.7,43.15,0,0,0,0,3,5.105,7.292,1.475,0.5784,1.268,0.3677,256.0,27.9,1.01,0.44,0,6609,196,4.484,0.23,-0.5,0.3,0.974,0.337,4.178,278.5,3.95,-2.745,5.079,7.175,0.1298,113300.0,66250.0,7248.74,767.52,1.71,9.105,1.3232e-10,6.314,-3.137,2,8.2445,0.352,0.489,0.5526,0.571,-8.267e-05,0.000105,-0.0001516,0.000124,0.94013,0.641,0.89657,0.451,12.51,147.0,-196.0,0.04,-0.229,0.3,-0.3,0.337,-0.084,1.073,0.149,-0.122,1.638,0.2746,-0.9661,290.46075,48.574799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,278.5,3.95,113300.0,7248.74,1.71,9.105,11026961-1
4661660,4,0,004/004661/004661660/dv/kplr004661660-004-20160209194854_dvs.pdf,004/004661/004661660/dv/kplr004661660-20160209194854_dvr.pdf,0.630865,1.13998e-05,131.775,0.00232767,0.01533466,0.013583977,3.7114347,17.416348,85.49,267.9,0.2919,15.93,1.282,0.2332,0.02162,0.2384,267.6,41.12,0,0,0,0,1104,10.96,12.56,5.895,5.937,0.0188,0.008689,4960.0,944.0,142945.92,108870.02,0,8215,368,3.692,0.43,0.07,0.45,2.232,1.688,0.5018,583.3,9.648,-0.1813,2.951,10.79,0.0,3.27105640477,7.26346441522,10309.6396614,39931.8833184,0.312668483653,0.13393171042,-1.0,0.827,-1.765,1044,6.1233,0.09557,0.137,-0.05063,0.135,-3.925e-05,4.76e-05,3.83e-05,5.37e-05,0.035154,0.0778,0.11379,0.0798,13.522,226.0,-368.0,0.435,-0.145,0.25,-0.45,0.909,-1.688,2.225,0.329,-0.611,0.07165,0.3143,-0.03141,293.68848,39.708752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,42.84,3.182,0.2398,5364.46,-1.067,0.1021,4661660-4
7007169,3,0,007/007007/007007169/dv/kplr007007169-003-20160209194854_dvs.pdf,007/007007/007007169/dv/kplr007007169-20160209194854_dvr.pdf,198.75,0.0174286,301.521,0.0648318,0.012484972,0.0031233514,28.900689,37.425858,88.83,4.366,0.5902,1.438,43.24,2.788,0.813,2.303,169.1,31.22,0,0,0,0,6,5.887,7.686,3.208,1.662,0.7497,0.3398,523.0,98.4,17.65,13.3,0,6689,237,3.847,0.44,-0.34,0.3,1.529,1.068,2.88,107.7,4.467,-12.25,9.613,10.49,0.0,3236.0,3146.0,6094.14,984.81,1.028,5.629,4.6061e-14,-0.8631,1.453,6,4.8033,-1.528,0.939,-1.744,1.08,9.698e-05,0.000159,0.0001821,0.000184,1.5859,0.921,1.3725,0.877,13.996,189.0,-237.0,0.44,-0.11,0.3,-0.3,0.493,-1.068,1.422,0.19,-0.353,0.1533,0.635,-0.05003,281.02585,42.574726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,107.7,4.467,3236.0,6094.14,1.028,5.629,7007169-3
10936427,2,0,010/010936/010936427/dv/kplr010936427-002-20160209194854_dvs.pdf,010/010936/010936427/dv/kplr010936427-20160209194854_dvr.pdf,14.3612,-1.0,131.668,-1.0,0.27795601,-1.0,18.651702,-1.0,89.69,-1.0,0.1,-1.0,7.5,-1.0,1.646,-1.0,93760.0,-1.0,0,-1,0,-1,75,-1.0,6035.0,20.26,-1.0,0.1006,-1.0,594.0,-1.0,29.52,-1.0,1,5229,156,4.607,0.07,-0.74,0.3,2.774,0.064,231.6,457000.0,17070.0,-7.196,1159.0,6979.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,171.2,319.0,68,0.0,0.2209,0.00105,-0.1484,0.00193,-0.04953,0.00741,0.0,-1.0,0.11566,0.067,0.015263,0.068,14.419,156.0,-140.0,0.072,-0.048,0.3,-0.3,0.064,-0.057,0.659,0.07,-0.033,3.11,0.8954,-0.5814,298.34381,48.335892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,6432.0,634.8,0.0,0.0,0.0,0.0,10936427-2
4914032,1,0,004/004914/004914032/dv/kplr004914032-001-20160209194854_dvs.pdf,004/004914/004914032/dv/kplr004914032-20160209194854_dvr.pdf,2.29027,9.60909e-05,133.255,0.033423,0.0099994714,0.0006398948,1.0116872,0.0047484376,16.34,3.574,0.9708,0.01376,23.87,4.866,5.376,3.467,61.43,4.837,0,0,0,0,607,13.37,10.93,0.7027,0.09052,0.03012,0.002676,983.0,42.0,220.68,37.71,0,4817,144,4.662,0.06,-0.38,0.3,0.629,0.072,2.278,63.67,2.342,0.7712,3.33,9.324,0.1026,64.36,35.3,4303.97,589.54,1.795,5.619,-1.0,5.028,18.77,580,19.613,0.4408,0.766,-1.446,0.78,-5.01e-05,4.7e-05,0.0001068,4.79e-05,1.4541,1.13,2.1305,0.755,15.376,144.0,-144.0,0.027,-0.063,0.3,-0.3,0.072,-0.048,0.703,0.059,-0.072,3.709,0.5098,-0.7888,288.8718,40.097698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,63.67,2.342,64.36,4303.97,1.795,5.619,4914032-1
5689351,6,0,005/005689/005689351/dv/kplr005689351-006-20160209194854_dvs.pdf,005/005689/005689351/dv/kplr005689351-20160209194854_dvr.pdf,199.592,0.00536195,203.554,0.0234122,0.01862136,0.009804617,87.856092,165.46126,89.48,1.543,0.8042,0.8526,10.85,1.907,0.5443,2.37,327.6,55.57,0,0,0,0,6,6.109,7.067,1.544,0.8185,0.6218,0.03398,244.0,7.04,0.84,0.1,5,5046,99,4.582,0.05,0.04,0.15,0.732,0.046,2.865,196.1,3.272,122.5,8.125,10.77,0.3709,17490.0,19170.0,4336.6,1188.04,0.9122,3.445,6.1247e-17,2.361,-0.3306,6,4.1806,-1.14,1.11,-0.8981,1.15,0.0003634,0.000369,0.0003066,0.000381,2.2204,0.875,2.2882,0.986,14.194,99.0,,0.024,-0.048,0.15,-0.15,0.046,-0.034,0.806,0.038,-0.046,2.582,0.3015,-0.3941,285.99988,40.919319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,196.1,3.272,17490.0,4336.6,0.9122,3.445,5689351-6
5471480,1,0,005/005471/005471480/dv/kplr005471480-001-20160209194854_dvs.pdf,005/005471/005471480/dv/kplr005471480-20160209194854_dvr.pdf,12.425,0.000293269,141.567,0.0190029,0.020539253,0.0008602108,1.8285843,0.17897372,59.04,3.996,0.9408,0.01752,24.2,1.076,3.811,1.238,324.7,17.99,0,0,0,0,112,18.18,17.03,2.006,0.4914,0.1046,0.02156,755.0,62.5,77.01,25.5,1,5886,192,4.529,0.17,-0.1,0.3,0.973,0.216,12.82,267.6,11.46,4.782,3.854,14.41,1.252,400.2,129.8,5223.69,226.23,3.076,19.04,2.9871e-45,0.3747,20.26,109,33.314,0.3971,0.515,-1.997,0.492,-4.227e-05,0.000168,0.0005149,0.000161,2.3877,0.446,2.3886,0.442,15.71,157.0,-192.0,0.042,-0.168,0.3,-0.3,0.216,-0.093,0.99,0.104,-0.116,1.941,0.4167,-0.8559,297.66238,40.68774,K06587.01,,FALSE POSITIVE,0.0,1.0,0.0,1.0,1.0,LPP_DV---HALO_GHOST---EPHEM_MATCH,12.4254241,141.5418,0.0,0.938,24.98,,378.9,0.022225,2.17,0.1046,59.01,755.0,76.9,1.821,3.85366,14.412345,36.0,1.0,112.0,1.0,q1_q17_dr25_tce,005/005471/005471480/dv/kplr005471480-20160209194854_dvr.pdf,005/005471/005471480/dv/kplr005471480-001-20160209194854_dvs.pdf,CERTIFIED FP,0.0,0.0,1.0,1.0,0.0,AFP,267.6,11.46,400.2,5223.69,3.076,19.04,5471480-1
7618641,1,0,007/007618/007618641/dv/kplr007618641-001-20160209194854_dvs.pdf,007/007618/007618641/dv/kplr007618641-20160209194854_dvr.pdf,367.192,0.0134191,237.971,0.0292685,0.038597937,0.0057170703,125.10563,70.972435,89.66,0.3554,0.735,0.3595,16.45,1.532,1.279,1.645,1521.0,173.4,0,0,0,0,3,10.26,9.134,3.837,1.163,1.013,0.2348,242.0,22.7,0.81,0.3,0,5779,202,4.531,0.2,0.07,0.3,1.12,0.241,2.519,344.3,3.53,164.4,7.878,9.518,8.21,13210.0,8326.0,4006.31,544.39,1.586,6.909,5.552e-10,4.582,1.345,1,1.2994,-1.506,1.93,-0.4803,2.31,0.002383,0.00302,0.0008445,0.00365,0.0,-1.0,0.0,-1.0,15.953,161.0,-202.0,0.035,-0.196,0.25,-0.3,0.241,-0.086,1.028,0.099,-0.136,1.914,0.3548,-0.9439,295.04205,43.24078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,344.3,3.53,13210.0,4006.31,1.586,6.909,7618641-1
3660476,2,0,003/003660/003660476/dv/kplr003660476-002-20160209194854_dvs.pdf,003/003660/003660476/dv/kplr003660476-20160209194854_dvr.pdf,699.451,0.0127394,172.552,0.015932,0.018755321,0.0040924633,276.4523,317.89972,89.86,0.343,0.6969,0.8537,14.36,1.236,0.5057,1.273,365.8,49.61,0,0,0,0,3,8.114,8.104,3.011,1.027,1.576,0.4057,286.0,31.4,1.58,0.7,0,6712,238,4.131,0.25,-0.6,0.3,2.296,0.386,3.342,159.5,3.413,-20.35,10.63,10.19,16.08,24050.0,16030.0,5506.88,742.71,1.5,7.023,6.7254e-11,0.3085,2.055,2,13.889,0.4302,1.53,1.048,0.761,0.0006848,0.000563,-0.0004628,0.000286,1.3205,1.22,1.2759,1.1,13.607,190.0,-238.0,0.246,-0.164,0.3,-0.3,0.386,-0.386,1.068,0.163,-0.134,0.4721,0.69,-0.2111,295.11871,38.781841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,159.5,3.413,24050.0,5506.88,1.5,7.023,3660476-2
4680543,1,0,004/004680/004680543/dv/kplr004680543-001-20160209194854_dvs.pdf,004/004680/004680543/dv/kplr004680543-20160209194854_dvr.pdf,0.980171,9.27607e-06,132.097,0.00260307,0.0058169164,0.0018191602,1.1685014,0.5318688,89.99,360500.0,0.0002345,7352.0,7.763,0.2305,0.07207,0.2691,39.69,4.355,0,0,0,0,1378,11.94,8.949,2.163,1.139,0.02253,0.009002,3640.0,588.0,41722.13,26918.56,0,6726,221,3.574,0.37,-0.42,0.35,1.549,1.444,8.539,28.26,9.411,0.5033,4.574,10.34,2.947,1.688,1.514,6422.08,1044.21,0.4542,2.318,-1.0,3.691,3.492,1316,25.601,0.7723,0.421,0.5989,0.45,-1.602e-05,1.67e-05,-4.607e-05,1.79e-05,1.9201,0.548,2.0025,0.599,13.286,201.0,-221.0,0.368,-0.092,0.35,-0.25,0.451,-1.444,1.588,0.212,-0.363,0.05656,0.1778,-0.01599,297.73666,39.774731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,28.26,9.411,1.688,6422.08,0.4542,2.318,4680543-1
3558803,8,0,003/003558/003558803/dv/kplr003558803-008-20160209194854_dvs.pdf,003/003558/003558803/dv/kplr003558803-20160209194854_dvr.pdf,8.63359,8.66223e-05,136.565,0.00771005,0.040936704,0.12241369,5.2431901,3.655232,79.0,44.42,1.0,3.298,3.706,137.7,1.853,68.83,442.3,51380.0,0,0,0,0,26,13.51,12.83,38.35,115.5,0.1033,0.0301,1950.0,212.0,3426.1,1486.84,1,4864,143,2.865,0.23,0.1,0.3,11.33,3.024,4.611,186.7,5.108,2.271,6.375,13.11,0.009761,0.7449,4.469,2802.15,4193.6,-0.05708,0.2027,-1.0,2.274,-0.287,24,1.1993,-0.01105,0.247,-0.558,0.261,6.72e-05,0.064,2.135e-05,0.0819,8.6771,1.38,8.7992,1.43,12.318,95.0,-143.0,0.225,-0.164,0.2,-0.3,2.199,-3.024,1.969,0.734,-0.897,0.004382,0.007675,-0.00181,294.94058,38.635689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,186.7,5.108,0.7449,2802.15,-0.05708,0.2027,3558803-8
6531496,2,0,006/006531/006531496/dv/kplr006531496-002-20160209194854_dvs.pdf,006/006531/006531496/dv/kplr006531496-20160209194854_dvr.pdf,14.324,1.29676e-05,142.372,0.00100811,0.22086625,0.039348446,16.437795,0.32548103,86.56,0.2644,0.9856,0.0565,4.806,0.02896,2.403,0.01448,20260.0,103.1,0,0,0,0,44,323.8,338.4,21.57,7.351,0.115,0.02864,720.0,70.9,63.71,25.08,2,5849,204,4.529,0.2,-0.1,0.3,1.719,0.26,2.652,65760.0,1198.0,-7.152,69.54,351.6,1.767,1030.63567649,870.061004288,6302.42075582,689.853248115,1.18340630303,8.04978349388,0.0,40.8,12.58,41,0.0,-0.1893,0.0238,-0.6678,0.0926,0.0,-1.0,0.0,-1.0,5.459,3.19,4.5626,3.12,16.095,163.0,-204.0,0.048,-0.204,0.25,-0.3,0.26,-0.087,0.99,0.113,-0.126,1.941,0.4093,-1.044,294.59052,41.94651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,137.4,2.745,2.147,1348.32,0.8885,3.461,6531496-2
3356799,1,0,003/003356/003356799/dv/kplr003356799-001-20160209194854_dvs.pdf,003/003356/003356799/dv/kplr003356799-20160209194854_dvr.pdf,0.882678,2.34623e-05,131.711,0.00846638,0.0028931461,0.00192132,1.2694728,1.7998401,67.64,325.4,0.483,5.983,5.705,0.3573,0.02849,0.2325,9.339,1.761,0,0,0,0,1222,5.8,8.455,1.093,0.8992,0.02284,0.01079,4270.0,830.0,78296.03,60914.6,0,7860,326,3.669,0.45,-0.12,0.3,1.884,1.681,6.034,10.83,5.929,0.4,3.482,7.305,1.504,2.602,4.015,8375.89,2833.38,0.399,1.392,2.0067e-07,3.914,2.003,1138,10.82,-2.113,1.67,2.334,1.55,2.647e-05,1.56e-05,-1.808e-05,1.44e-05,0.99332,1.02,0.83888,0.893,12.737,217.0,-326.0,0.448,-0.084,0.2,-0.3,0.72,-1.681,2.039,0.343,-0.514,0.06921,0.3213,-0.02496,295.01419,38.49844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,10.83,5.929,2.602,8375.89,0.399,1.392,3356799-1
12066335,1,0,012/012066/012066335/dv/kplr012066335-001-20160209194854_dvs.pdf,012/012066/012066335/dv/kplr012066335-20160209194854_dvr.pdf,19.27153892,5.678e-05,148.229,0.0024982,0.039600389,0.001483167,19.648322,2.170104,87.28,0.3467,0.9339,0.01597,3.427,0.1693,0.8725,0.2546,1186.0,44.57,0,0,0,0,67,30.73,29.48,2.42,0.1726,0.1171,0.005323,393.0,9.67,5.66,0.56,2,4078,81,4.702,0.03,-0.24,0.15,0.588,0.034,2.803,107.1,2.955,3.59,6.437,28.49,0.04139,137.8,45.84,2083.97,175.56,2.985,9.615,8.7875e-162,15.51,5.914,65,30.968,0.7822,0.359,0.04607,0.469,-0.0007601,0.000443,0.001447,0.000588,0.26342,0.136,0.36113,0.128,15.385,81.0,-81.0,0.027,-0.027,0.15,-0.15,0.03,-0.034,0.576,0.031,-0.035,4.61,0.5645,-0.5031,293.97336,50.53191,K00784.01,Kepler-231 c,CONFIRMED,1.0,0.0,0.0,0.0,0.0,NO_COMMENT,19.27153892,186.77093,0.0,0.031,2.7594,,1219.8,0.031585,1.93,0.1171,89.97,393.0,5.66,55.02,6.437265,28.490973,37.1,2.0,67.0,1.0,q1_q17_dr25_tce,012/012066/012066335/dv/kplr012066335-20160209194854_dvr.pdf,012/012066/012066335/dv/kplr012066335-001-20160209194854_dvs.pdf,NOT EXAMINED,,,,,,PC,107.1,2.955,137.8,2083.97,2.985,9.615,12066335-1
11192887,5,0,011/011192/011192887/dv/kplr011192887-005-20160209194854_dvs.pdf,011/011192/011192887/dv/kplr011192887-20160209194854_dvr.pdf,387.273,0.0079044,489.962,0.0111105,0.035600375,0.06091969,719.69714,5382.1763,89.95,0.9527,0.6285,7.268,3.384,2.825,0.1883,3.158,1376.0,269.4,0,0,0,0,3,11.39,10.02,2.381,4.078,0.8818,0.05835,191.0,8.06,0.31,0.05,0,5171,172,4.648,0.06,-1.1,0.3,3.105,0.043,5.456,801.5,7.045,-85.75,9.37,13.35,1.976,60450.0,207500.0,4619.32,3965.58,0.2913,1.117,-1.0,2.672,2.088,3,1.7229,0.5488,0.789,-0.1827,1.12,-0.0008451,0.0014,0.0007798,0.00205,0.83933,0.317,1.0827,0.272,14.668,156.0,-172.0,0.061,-0.039,0.3,-0.3,0.043,-0.043,0.608,0.049,-0.023,3.723,0.9252,-0.5124,293.10629,48.867088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,801.5,7.045,60450.0,4619.32,0.2913,1.117,11192887-5
8748280,2,0,008/008748/008748280/dv/kplr008748280-002-20160209194854_dvs.pdf,008/008748/008748280/dv/kplr008748280-20160209194854_dvr.pdf,711.638,0.00761487,143.053,0.00938306,0.02441168,0.07127815,2179.1339,19181.602,89.98,0.3561,0.6648,7.693,1.944,1.027,0.08157,1.706,633.9,206.0,0,0,0,0,3,3.785,8.419,1.899,5.548,1.387,0.09799,143.0,6.28,0.1,0.02,0,4535,161,4.578,0.06,0.08,0.3,2.403,0.06,1.569,466.3,4.892,8.936,107.3,69.18,3.076e-06,136700.0,802900.0,4265.32,6263.43,0.1703,0.6581,-1.0,1.911,0.8162,1,1.2113,2.504,3.27,-0.8299,0.906,0.001415,0.0021,-7.524e-05,0.000743,11.284,0.401,0.62932,0.42,13.604,161.0,-161.0,0.056,-0.024,0.25,-0.3,0.038,-0.06,0.702,0.066,-0.054,2.725,0.6889,-0.2509,289.79453,44.954124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,466.3,4.892,136700.0,4265.32,0.1703,0.6581,8748280-2
3863594,1,0,003/003863/003863594/dv/kplr003863594-001-20160209194854_dvs.pdf,003/003863/003863594/dv/kplr003863594-20160209194854_dvr.pdf,1.2784,0.000177536,132.325,0.0714963,0.0018488636,0.008174014,1.0047324,0.22101435,79.07,7793.0,0.1905,134.1,14.59,10.58,0.1927,10.87,3.95,3.392,0,0,0,0,859,1.299,6.979,0.3071,1.363,0.02676,0.00851,2400.0,288.0,7865.15,3777.04,0,7224,300,4.267,0.24,0.21,0.35,2.644,0.592,2.301,15.28,2.214,0.4768,5.397,10.22,0.5254,63.8,566.0,10493.02,23244.73,0.111,0.3481,-1.0,0.0,0.0,808,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,12.746,200.0,-300.0,0.06,-0.24,0.15,-0.35,0.592,-0.185,1.57,0.211,-0.19,0.6275,0.2007,-0.3517,294.83105,38.906239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,15.28,2.214,63.8,10493.02,0.111,0.3481,3863594-1
10552611,1,0,010/010552/010552611/dv/kplr010552611-001-20160209194854_dvs.pdf,010/010552/010552611/dv/kplr010552611-20160209194854_dvr.pdf,7.0106324,1.12905e-05,132.513,0.00122483,0.020257339,0.0023024122,8.2423097,3.5161195,83.77,3.363,0.8949,0.09917,3.204,0.237,0.2985,0.2989,329.6,7.396,0,0,0,0,147,44.44,41.38,1.729,0.2183,0.0672,0.003384,739.0,20.6,70.41,7.87,2,5019,98,4.567,0.04,0.22,0.15,0.783,0.043,2.125,16.09,2.025,2.481,6.481,41.28,0.6087,13.38,6.843,2184.07,279.46,1.809,5.158,0.0,28.1,6.114,131,10.94,-0.7664,0.266,0.2016,0.254,0.0001924,8.81e-05,-7.746e-05,8.43e-05,0.049379,0.113,0.31273,0.16,13.448,98.0,-98.0,0.028,-0.045,0.15,-0.15,0.043,-0.035,0.824,0.034,-0.041,2.423,0.259,-0.3424,297.97089,47.731682,K00338.01,Kepler-141 c,CONFIRMED,1.0,0.0,0.0,0.0,0.0,NO_COMMENT,7.0106324,174.57542,0.0,0.683,3.0688,,327.3,0.017555,1.5,0.0672,87.03,738.0,70.32,13.19,6.481146,41.279064,48.7,2.0,147.0,1.0,q1_q17_dr25_tce,010/010552/010552611/dv/kplr010552611-20160209194854_dvr.pdf,010/010552/010552611/dv/kplr010552611-001-20160209194854_dvs.pdf,POSSIBLE PLANET,1.0,0.0,0.0,0.0,0.0,PC,16.09,2.025,13.38,2184.07,1.809,5.158,10552611-1
8397426,2,0,008/008397/008397426/dv/kplr008397426-002-20160209194854_dvs.pdf,008/008397/008397426/dv/kplr008397426-20160209194854_dvr.pdf,0.632818,1.51091e-05,131.975,0.00133399,0.0088604132,0.0018324339,1.501181,1.0103575,53.05,41.03,0.9024,0.2519,1.864,0.2106,0.08885,0.2334,69.16,12.15,0,0,0,0,2114,8.683,10.53,4.034,2.558,0.0,-1.0,0.0,-1.0,0.0,-1.0,0,7252,302,3.51,0.6,-0.08,0.3,4.353,2.501,8.295,77.09,9.073,0.412,4.209,9.544,7.502e-05,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0313e-14,7.189,4.746,1907,2.9273,-0.5505,0.218,0.1274,0.164,1.874e-05,1.52e-05,2.371e-06,1.17e-05,0.075387,0.132,0.27392,0.144,11.063,226.0,-302.0,0.603,-0.067,0.25,-0.3,0.278,-2.501,2.054,0.077,-0.613,0.03985,0.3344,-0.008924,301.39288,44.336048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,77.09,9.073,0.0,0.0,0.0,0.0,8397426-2
8750155,1,0,008/008750/008750155/dv/kplr008750155-001-20160209194854_dvs.pdf,008/008750/008750155/dv/kplr008750155-20160209194854_dvr.pdf,453.901,0.00961314,183.46,0.0204145,0.01401666,0.0032009794,147.24494,152.43935,89.67,0.4801,0.8404,0.364,13.36,1.373,0.6095,1.403,182.1,21.01,0,0,0,0,4,10.18,10.11,2.999,1.184,1.152,0.3491,322.0,39.8,2.56,1.26,0,5598,169,3.848,0.28,-0.38,0.35,1.854,0.631,3.83,71.99,3.753,-39.46,8.346,11.12,6.39,5839.0,4098.0,4358.48,574.15,1.425,7.013,1.2378e-13,5.568,-0.005671,4,0.067975,0.005436,1.08,0.4788,0.983,-3.12e-05,0.000198,1.754e-05,0.00018,3.0799,2.17,2.9703,2.13,12.398,169.0,-141.0,0.279,-0.129,0.35,-0.2,0.473,-0.631,0.989,0.166,-0.124,0.1847,0.3536,-0.07588,290.52359,44.990131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,71.99,3.753,5839.0,4358.48,1.425,7.013,8750155-1
