target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
4680002,1,0,004/004680/004680002/dv/kplr004680002-001-20160209194854_dvs.pdf,004/004680/004680002/dv/kplr004680002-20160209194854_dvr.pdf,1.1571,1.40459e-05,132.336,0.00530003,0.010636461,0.008048808,1.4877826,3.4447427,52.67,144.3,0.9021,0.8904,3.495,1.517,0.198,1.845,97.15,13.05,0,0,0,0,1160,9.061,10.07,4.991,4.795,0.02714,0.0168,3990.0,1050.0,60179.07,63461.6,0,7192,392,3.47,0.62,-0.26,0.3,2.945,2.546,6.944,81.46,7.474,0.5759,3.633,11.09,0.00634,1.325,2.435,6624.92,2543.81,0.1335,0.9557,6.8967e-31,7.574,3.153,1108,11.073,-0.4852,0.357,0.05432,0.323,8.226e-05,3.49e-05,-1.898e-06,3.17e-05,0.42222,0.212,0.44123,0.207,13.372,285.0,-392.0,0.621,-0.073,0.3,-0.3,0.449,-2.546,1.989,0.074,-0.668,0.03523,0.3699,-0.008483,297.64285,39.779652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,81.46,7.474,1.325,6624.92,0.1335,0.9557,4680002-1
11144765,3,0,011/011144/011144765/dv/kplr011144765-003-20160209194854_dvs.pdf,011/011144/011144765/dv/kplr011144765-20160209194854_dvr.pdf,509.982,0.0177456,494.733,0.0137934,0.040157166,0.0054311873,128.87541,11.508386,89.58,0.04264,0.9445,0.01363,13.17,0.6305,4.001,1.109,1205.0,330.3,0,0,0,0,3,3.794,7.261,4.382,0.5927,1.249,2.899e-05,228.0,0.00265,0.64,0.0,0,5780,0,4.438,0.0,0.0,0.0,1.0,0.0,0.7347,110.6,35.99,-50.96,15.13,16.21,6.986,4947.0,6702.0,2957.92,1001.78,0.738,2.725,2.1384e-07,0.1204,0.4269,3,0.0,-3.112,2.32,-3.379,1.33,0.003385,0.00295,0.0,-1.0,3.8865,0.068,3.5192,0.068,12.395,,,,,,,,,1.0,,,1.408,,,295.21832,48.794865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,110.6,35.99,4947.0,2957.92,0.738,2.725,11144765-3
10669199,7,0,010/010669/010669199/dv/kplr010669199-007-20160209194854_dvs.pdf,010/010669/010669199/dv/kplr010669199-20160209194854_dvr.pdf,51.5501,0.000810314,162.071,0.010717,0.01473259,0.010459237,62.468973,255.92729,89.24,4.553,0.8281,1.572,3.698,1.311,0.1658,1.486,207.2,31.6,0,0,0,0,6,11.1,11.31,6.059,5.08,0.3209,0.1357,1010.0,173.0,249.99,170.45,0,6698,201,3.505,0.39,-0.46,0.35,3.039,1.681,5.175,133.8,6.656,1.505,6.481,11.61,1.324,206.5,327.4,5942.48,2141.69,0.6276,2.294,-1.0,1.827,2.296,5,2.3029,0.1479,0.261,0.271,0.296,-3.41e-05,5.64e-05,-4.27e-05,6.56e-05,1.4148,0.374,1.2422,0.367,11.435,167.0,-201.0,0.392,-0.098,0.35,-0.3,0.42,-1.681,1.659,0.218,-0.406,0.04366,0.1514,-0.01268,293.30795,47.99667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,133.8,6.656,206.5,5942.48,0.6276,2.294,10669199-7
11245425,3,0,011/011245/011245425/dv/kplr011245425-003-20160209194854_dvs.pdf,011/011245/011245425/dv/kplr011245425-20160209194854_dvr.pdf,471.675,-1.0,155.364,-1.0,0.047945508,-1.0,1073.9604,-1.0,89.99,-1.0,0.1,-1.0,3.5,-1.0,0.1617,-1.0,2888.0,-1.0,0,-1,0,-1,4,-1.0,9.251,3.129,-1.0,0.9952,-1.0,164.0,-1.0,0.17,-1.0,0,4796,143,4.656,0.06,-0.8,0.3,0.598,0.047,18.53,3762.0,28.11,-6.069,13.91,17.23,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-0.6611,0.2794,1,0.091992,0.08387,0.213,0.1172,0.213,-0.0003674,0.0135,5.699e-05,0.0205,0.23093,0.116,0.055141,0.1,15.649,143.0,-143.0,0.059,-0.032,0.3,-0.3,0.047,-0.047,0.59,0.055,-0.029,3.895,0.9568,-0.53,292.50931,48.98595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,3762.0,28.11,0.0,0.0,0.0,0.0,11245425-3
5389234,1,0,005/005389/005389234/dv/kplr005389234-001-20160209194854_dvs.pdf,005/005389/005389234/dv/kplr005389234-20160209194854_dvr.pdf,0.823818,1.00525e-05,132.164,0.0065791,0.018039831,0.001413228,1.000895,0.0038898846,26.12,13.16,0.8987,0.09877,9.886,0.0001206,1.877,0.6761,288.9,16.69,0,0,0,0,1650,18.57,17.47,3.175,1.074,0.01936,0.005119,2910.0,290.0,16920.47,6744.97,0,7239,279,4.177,0.19,-0.18,0.35,2.631,0.531,0.0,0.0,0.0,0.2801,3.658,12.36,1.155,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,36.43,25.45,1574,10.668,-0.05797,0.045,0.1386,0.0391,2.998e-05,1.85e-05,-2.802e-06,2.07e-05,0.28396,0.491,0.39591,0.477,12.539,228.0,-279.0,0.128,-0.192,0.25,-0.35,0.531,-0.327,1.429,0.219,-0.219,0.4798,0.3043,-0.251,298.41272,40.581631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,0.0,0.0,0.0,0.0,0.0,0.0,5389234-1
8257779,3,0,008/008257/008257779/dv/kplr008257779-003-20160209194854_dvs.pdf,008/008257/008257779/dv/kplr008257779-20160209194854_dvr.pdf,1.4339,1.25069e-05,131.811,0.00530981,0.040557041,0.027120706,1.0894338,0.009419674,23.62,4.38,0.9982,0.03984,8.095,0.4327,4.048,0.2164,523.0,39.79,0,0,0,0,944,14.94,13.0,2.262,1.518,0.02014,0.0009715,1060.0,39.3,303.48,44.78,0,4786,155,4.745,0.04,-1.72,0.3,1.057,0.029,8.896,227.4,4.058,0.5721,6.52,9.21,0.2282,9.917,13.32,2920.05,984.05,0.6692,1.884,-1.0,1.917,2.856,901,5.8803,-0.01832,0.179,0.2734,0.217,9.404e-05,0.000108,-0.000118,0.000136,0.072873,0.154,0.038282,0.123,15.019,155.0,-155.0,0.039,-0.025,0.3,-0.15,0.023,-0.029,0.529,0.035,-0.019,5.598,0.8246,-0.4897,299.11578,44.195358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,227.4,4.058,9.917,2920.05,0.6692,1.884,8257779-3
5470739,1,0,005/005470/005470739/dv/kplr005470739-001-20160209194854_dvs.pdf,005/005470/005470739/dv/kplr005470739-20160209194854_dvr.pdf,19.17893976,8.19005e-05,139.746,0.0034038,0.028163861,0.003299386,17.077338,8.822577,87.25,2.135,0.818,0.2131,5.351,0.4262,0.4218,0.4928,752.5,24.75,0,0,0,0,68,30.08,29.01,2.708,0.8597,0.1392,0.03447,640.0,60.6,39.71,15.05,1,5783,173,4.538,0.2,-0.06,0.3,1.096,0.26,2.878,72.85,3.193,2.418,5.843,28.67,0.8074,105.9,56.81,3174.81,330.09,1.846,7.552,2.0537e-169,18.77,4.764,65,0.69344,0.5555,0.387,-0.5086,0.371,-0.0001313,0.000296,-7.682e-05,0.000287,0.26481,0.185,0.21215,0.168,15.401,173.0,-173.0,0.035,-0.196,0.25,-0.3,0.26,-0.081,0.979,0.102,-0.125,2.017,0.3911,-1.029,297.48257,40.680779,K01585.01,Kepler-899 b,CONFIRMED,1.0,0.0,0.0,0.0,0.0,NO_COMMENT,19.17893976,139.74552,0.0,0.004,5.144,,752.8,0.024928,2.4,0.1392,89.99,640.0,39.65,29.2,5.8425097,28.67196,34.3,1.0,68.0,1.0,q1_q17_dr25_tce,005/005470/005470739/dv/kplr005470739-20160209194854_dvr.pdf,005/005470/005470739/dv/kplr005470739-001-20160209194854_dvs.pdf,NOT EXAMINED,,,,,,PC,72.85,3.193,105.9,3174.81,1.846,7.552,5470739-1
4939472,1,0,004/004939/004939472/dv/kplr004939472-001-20160209194854_dvs.pdf,004/004939/004939472/dv/kplr004939472-20160209194854_dvr.pdf,418.251,0.0186752,256.822,0.0388551,0.018210289,0.013950674,184.44431,554.4537,89.74,1.13,0.83,1.144,10.22,3.41,0.5663,3.868,306.1,88.8,0,0,0,0,4,5.438,6.829,1.54,1.204,1.04,0.1377,201.0,11.4,0.39,0.09,0,5281,158,4.593,0.1,-0.08,0.3,0.789,0.122,3.034,154.1,5.118,54.99,11.91,11.17,0.0,38690.0,61430.0,4357.82,1721.81,0.6299,2.414,7.3851e-19,0.4206,3.033,4,34.365,0.04468,2.02,-38.17,7.31,-2.629e-05,0.000623,0.0111,0.00224,7.4968,0.0684,8.0316,0.0684,14.477,158.0,-158.0,0.035,-0.105,0.3,-0.3,0.122,-0.066,0.866,0.069,-0.095,2.619,0.4742,-0.8436,295.83444,40.054821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,154.1,5.118,38690.0,4357.82,0.6299,2.414,4939472-1
3240231,1,0,003/003240/003240231/dv/kplr003240231-001-20160209194854_dvs.pdf,003/003240/003240231/dv/kplr003240231-20160209194854_dvr.pdf,0.682992,1.99419e-05,132.017,0.00375287,0.006869304,0.0012769693,1.0018091,0.0041182907,62.94,111.7,0.4558,1.738,8.196,0.0002393,0.4845,0.341,52.62,8.37,0,0,0,0,1978,6.298,9.718,1.31,0.4679,0.01739,0.00429,3240.0,315.0,25957.96,10117.35,0,7316,330,4.13,0.18,-0.12,0.35,1.906,0.533,0.2374,9.901,0.4091,0.2611,5.326,10.13,0.004064,0.9596,4.695,4952.88,6047.41,-0.008603,0.2834,-1.0,14.99,15.06,1888,7.6931,-0.2954,0.204,0.1167,0.281,1.537e-05,1.08e-05,-1.248e-05,1.49e-05,1.6671,0.555,1.7017,0.535,12.864,228.0,-330.0,0.149,-0.182,0.2,-0.35,0.533,-0.4,1.501,0.211,-0.234,0.3955,0.2967,-0.1938,292.73337,38.31205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,9.901,0.4091,0.9596,4952.88,-0.008603,0.2834,3240231-1
4547321,1,0,004/004547/004547321/dv/kplr004547321-001-20160209194854_dvs.pdf,004/004547/004547321/dv/kplr004547321-20160209194854_dvr.pdf,0.576886,1.00956e-05,131.573,0.00486834,0.0045461403,0.0035444011,1.0949143,0.4636435,74.1,453.3,0.3,8.204,5.043,0.2486,0.04711,0.2844,25.63,2.857,0,0,0,0,2339,11.16,9.414,2.478,2.213,0.0,-1.0,0.0,-1.0,0.0,-1.0,0,4924,122,3.182,0.38,-0.04,0.25,3.371,2.175,1.087,3.061,1.63,0.35,3.818,8.723,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-0.9623,3.917,2233,5.2368,-1.066,0.842,0.7648,0.79,2.258e-05,2.16e-05,-1.95e-05,2.03e-05,0.0,-1.0,0.0,-1.0,13.934,110.0,-122.0,0.384,-0.256,0.25,-0.25,1.978,-2.175,1.385,0.231,-0.375,0.01564,0.04412,-0.008908,287.06738,39.664242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,3.061,1.63,0.0,0.0,0.0,0.0,4547321-1
