target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
7521682,1,0,007/007521/007521682/dv/kplr007521682-001-20160209194854_dvs.pdf,007/007521/007521682/dv/kplr007521682-20160209194854_dvr.pdf,0.71078,3.10556e-05,132.074,0.0399087,0.023843899,0.09051914,1.3406193,12.58147,69.32,1784.0,0.4735,34.6,4.394,8.022,0.1647,7.595,636.9,346.3,0,0,0,0,167,1.549,7.757,3.325,12.67,0.01678,0.004455,2570.0,266.0,10369.25,4295.09,0,6680,281,4.321,0.2,-0.12,0.3,1.448,0.412,6.57,1754.0,6.051,0.3132,4.714,9.253,1.746e-05,24.58,186.9,8858.26,16819.98,0.1262,0.3736,1.1691e-12,0.1744,3.402,129,1.2684,-0.2665,0.315,-0.03361,0.258,0.0001743,0.000614,1.271e-05,0.000812,0.016852,0.076,0.093486,0.0915,14.781,187.0,-281.0,0.087,-0.203,0.25,-0.3,0.412,-0.176,1.255,0.187,-0.187,0.8473,0.3201,-0.4433,289.93637,43.157269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,1754.0,6.051,24.58,8858.26,0.1262,0.3736,7521682-1
7281856,1,0,007/007281/007281856/dv/kplr007281856-001-20160209194854_dvs.pdf,007/007281/007281856/dv/kplr007281856-20160209194854_dvr.pdf,0.566799,8.41675e-06,131.818,0.00269309,0.0052242906,0.0026608058,1.1146983,0.6573615,36.16,102.8,0.9,0.6493,3.242,0.5928,0.1054,0.6966,23.88,2.764,0,0,0,0,2368,11.56,11.3,0.6778,0.3959,0.0137,0.003276,2690.0,249.0,12456.63,4610.64,0,6555,216,4.316,0.19,-0.4,0.3,2.273,0.34,2.468,20.05,0.5338,0.3585,3.488,10.6,0.2365,4.506,5.242,6068.42,1696.72,0.6689,1.968,4.0794e-20,0.8186,6.507,2249,70.3,1.236,0.887,-3.551,0.795,-2.827e-05,2.12e-05,8.664e-05,1.9e-05,1.4688,0.411,1.398,0.424,13.833,157.0,-216.0,0.116,-0.188,0.25,-0.3,0.34,-0.183,1.066,0.16,-0.117,0.8937,0.5009,-0.4368,291.73468,42.861309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,20.05,0.5338,4.506,6068.42,0.6689,1.968,7281856-1
5552801,4,0,005/005552/005552801/dv/kplr005552801-004-20160209194854_dvs.pdf,005/005552/005552801/dv/kplr005552801-20160209194854_dvr.pdf,467.308,0.0125646,301.052,0.0164124,0.0308393,0.0069707353,336.88805,144.18285,89.84,0.07597,0.9646,0.03688,3.853,0.9206,1.428,2.452,637.0,199.2,0,0,0,0,3,7.288,6.867,2.813,0.7995,1.073,0.1605,210.0,13.3,0.46,0.12,0,5403,160,4.471,0.12,-0.32,0.35,0.836,0.144,3.783,304.7,6.192,-60.89,10.49,11.57,0.4132,24380.0,14840.0,4064.92,587.81,1.643,6.556,3.6375e-11,2.789,0.7977,3,1.7749,-0.9477,1.15,0.6637,1.02,0.0004518,0.00081,-0.000291,0.000794,0.75035,0.538,0.86702,0.587,13.68,160.0,-144.0,0.125,-0.125,0.35,-0.3,0.144,-0.118,0.755,0.118,-0.05,1.82,1.023,-0.6526,296.82086,40.770432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,304.7,6.192,24380.0,4064.92,1.643,6.556,5552801-4
11250867,1,0,011/011250/011250867/dv/kplr011250867-001-20160209194854_dvs.pdf,011/011250/011250867/dv/kplr011250867-20160209194854_dvr.pdf,2.25281,-1.0,131.634,-1.0,0.32855933,-1.0,11.426103,-1.0,89.5,-1.0,0.1,-1.0,2.0,-1.0,0.4997,-1.0,265000.0,0.0,0,-1,0,-1,0,-1.0,16370.0,34.1,-1.0,0.03236,-1.0,1460.0,-1.0,1082.89,-1.0,1,6119,182,4.431,0.18,-0.56,0.3,1.325,0.248,2109.0,28900.0,2665.0,1.125,1820.0,20420.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1269.0,1233.0,563,0.0,-0.05284,0.000344,-0.01414,0.000341,0.002874,0.0498,0.0,-1.0,0.008949,0.0667,0.049971,0.0669,13.387,164.0,-182.0,0.105,-0.18,0.3,-0.3,0.248,-0.134,0.888,0.109,-0.079,1.456,0.7335,-0.6999,294.97415,48.94458,K07428.01,,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,2.252822538,131.6331462,0.0,0.621,3.41062,,269850.0,0.554622,57.6,0.0324,85.1,1462.0,1078.82,7.2655,1819.8369,20417.725,1575.9,1.0,0.0,1.0,q1_q17_dr25_tce,011/011250/011250867/dv/kplr011250867-20160209194854_dvr.pdf,011/011250/011250867/dv/kplr011250867-001-20160209194854_dvs.pdf,CERTIFIED FP,1.0,1.0,0.0,0.0,0.0,AFP,28900.0,2665.0,0.0,0.0,0.0,0.0,11250867-1
6875959,1,0,006/006875/006875959/dv/kplr006875959-001-20160209194854_dvs.pdf,006/006875/006875959/dv/kplr006875959-20160209194854_dvr.pdf,317.323,0.0275363,416.002,0.054137,0.048458834,0.22985315,33.178677,38.704643,88.27,2.605,0.999,0.3446,23.26,4.381,11.63,2.19,745.0,253.3,0,0,0,0,3,8.358,7.056,5.288,25.13,0.9369,0.2289,270.0,26.4,1.25,0.49,0,5922,223,4.475,0.2,0.14,0.3,1.494,0.285,2.468,249.2,3.317,87.4,6.294,7.462,2.059,4303.0,40880.0,3377.09,8015.52,0.1052,0.3877,3.5656e-14,2.078,1.581,3,12.105,-3.215,1.16,1.321,1.02,0.0007444,0.001,-0.001411,0.00102,1.9513,0.788,0.36941,0.785,15.821,182.0,-223.0,0.05,-0.2,0.2,-0.3,0.285,-0.102,1.088,0.125,-0.15,1.531,0.4017,-0.7657,295.37354,42.312382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,249.2,3.317,4303.0,3377.09,0.1052,0.3877,6875959-1
5174492,1,0,005/005174/005174492/dv/kplr005174492-001-20160209194854_dvs.pdf,005/005174/005174492/dv/kplr005174492-20160209194854_dvr.pdf,1.12987,2.00583e-05,132.545,0.00588102,0.0051252398,0.0022955418,1.584158,2.7748284,55.34,96.54,0.9009,0.618,3.014,0.485,0.08297,0.5234,23.23,4.401,0,0,0,0,1189,5.928,8.283,1.237,0.6564,0.02717,0.006274,3380.0,318.0,30924.97,11641.0,1,8488,407,4.07,0.17,0.21,0.6,2.441,0.63,5.169,21.17,6.227,0.5517,6.764,9.72,4.031e-05,5.624,5.497,8051.14,1895.85,0.8411,2.429,1.0179e-52,0.0,0.0,1137,11.552,-2.618,0.789,-2.184,0.613,-3.025e-05,1.83e-05,-1.672e-05,1.42e-05,7.0151,0.182,0.12122,0.286,12.051,237.0,-407.0,0.14,-0.171,0.15,-0.6,0.63,-0.515,2.095,0.318,-0.437,0.273,0.2153,-0.1282,287.88882,40.386768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,21.17,6.227,5.624,8051.14,0.8411,2.429,5174492-1
3545394,1,0,003/003545/003545394/dv/kplr003545394-001-20160209194854_dvs.pdf,003/003545/003545394/dv/kplr003545394-20160209194854_dvr.pdf,537.894,0.0217714,284.219,0.0257603,0.028079904,0.016523387,300.20566,830.7019,89.87,0.7816,0.682,2.208,10.53,2.76,0.5259,3.249,830.4,128.2,0,0,0,0,3,8.077,7.851,2.516,1.65,1.25,0.3062,211.0,20.1,0.47,0.18,0,5889,193,4.564,0.2,-0.4,0.3,1.388,0.238,2.159,223.8,3.46,137.5,7.666,8.083,7.544,30410.0,40090.0,4299.65,1371.25,0.7585,2.982,1.9427e-15,3.672,3.1,3,7.9429,1.29,1.57,-2.253,1.78,-0.001183,0.00134,0.001674,0.00153,1.0234,1.01,1.0897,1.77,15.579,158.0,-193.0,0.046,-0.196,0.3,-0.3,0.238,-0.074,0.901,0.097,-0.108,2.293,0.4418,-1.163,291.64069,38.604038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,223.8,3.46,30410.0,4299.65,0.7585,2.982,3545394-1
11081490,2,0,011/011081/011081490/dv/kplr011081490-002-20160209194854_dvs.pdf,011/011081/011081490/dv/kplr011081490-20160209194854_dvr.pdf,0.578275,4.78836e-06,132.045,0.00344486,0.018090222,0.0012564702,1.1755292,0.1287631,40.04,14.74,0.9,0.09643,3.007,0.1804,0.2978,0.2748,294.4,16.47,0,0,0,0,2311,28.03,24.8,4.927,1.846,0.01813,0.005562,4880.0,588.0,133957.87,64610.29,0,9438,451,4.019,0.24,0.07,0.75,3.0,0.919,20.45,175.5,18.07,0.2908,4.0,18.13,0.0,1.306,0.6089,8063.35,485.41,0.5029,4.176,-1.0,1.103,5.337,2208,2.5308,0.02745,0.0502,0.04636,0.0473,1.286e-05,1.88e-05,9.323e-06,2.23e-05,0.040669,0.0925,0.14095,0.0971,13.352,301.0,-451.0,0.24,-0.18,0.2,-0.75,0.835,-0.919,2.37,0.377,-0.7,0.2147,0.3567,-0.1101,290.45035,48.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,175.5,18.07,1.306,8063.35,0.5029,4.176,11081490-2
3442058,1,0,003/003442/003442058/dv/kplr003442058-001-20160209194854_dvs.pdf,003/003442/003442058/dv/kplr003442058-20160209194854_dvr.pdf,1.43015,-1.0,131.542,-1.0,0.014589268,-1.0,5.5473021,-1.0,88.97,-1.0,0.1,-1.0,2.0,-1.0,0.02936,-1.0,250.2,-1.0,0,-1,0,-1,941,-1.0,16.14,3.646,-1.0,0.0298,-1.0,2980.0,-1.0,18631.57,-1.0,0,7703,316,3.955,0.26,-0.2,0.35,2.29,0.729,13.8,42.15,13.97,0.4667,3.65,15.01,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,903,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.065099,0.0676,0.024022,0.0682,13.249,237.0,-316.0,0.26,-0.14,0.2,-0.35,0.486,-0.729,1.725,0.184,-0.341,0.2024,0.3706,-0.08164,291.01974,38.532249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,42.15,13.97,0.0,0.0,0.0,0.0,3442058-1
10483436,2,0,010/010483/010483436/dv/kplr010483436-002-20160209194854_dvs.pdf,010/010483/010483436/dv/kplr010483436-20160209194854_dvr.pdf,4.30321,0.000101907,134.911,0.042633,0.0034452927,0.0010750993,1.6944833,2.1096754,58.06,60.31,0.8965,0.3985,10.48,2.272,0.1869,0.7488,10.61,3.045,0,0,0,0,240,3.443,12.47,0.6876,0.3038,0.06233,0.01603,1820.0,184.0,2576.47,1043.85,0,7611,330,4.155,0.2,0.21,0.35,2.292,0.572,8.994,27.27,9.217,-0.47,3.44,12.11,0.008192,123.3,89.89,9359.32,1530.49,1.36,4.893,-1.0,6.677,4.733,233,8.1503,2.093,2.6,3.306,2.53,-2.209e-05,2.76e-05,-3.55e-05,2.69e-05,0.28273,0.0895,0.31338,0.0805,11.43,210.0,-330.0,0.07,-0.196,0.15,-0.35,0.572,-0.245,1.743,0.212,-0.233,0.4011,0.1464,-0.2071,296.6217,47.630562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,27.27,9.217,123.3,9359.32,1.36,4.893,10483436-2
