target_id,tce_plnt_num,tce_rogue_flag,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,transit_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_num_transits,tce_model_snr,tce_robstat,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,wst_robstat,wst_depth,tce_maxmes,tce_maxmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,tce_cap_stat,tce_hap_stat,tce_rb_tcount0,tce_fwm_stat,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_msky,tce_dikco_msky_err,mag,tce_steff_err1,tce_steff_err2,tce_slogg_err1,tce_slogg_err2,tce_smet_err1,tce_smet_err2,tce_sradius_err1,tce_sradius_err2,tce_smass,tce_smass_err1,tce_smass_err2,tce_sdens,tce_sdens_err1,tce_dens_serr2,ra,dec,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvr,koi_datalink_dvs,fpwg_disp_status,fpwg_disp_source,fpwg_disp_eb,fpwg_disp_offst,fpwg_disp_perep,fpwg_disp_other,label,wst_depth_original,tce_maxmes_original,tce_albedo_original,tce_ptemp_original,tce_albedo_stat_original,tce_ptemp_stat_original,tceid
10989281,6,0,010/010989/010989281/dv/kplr010989281-006-20160209194854_dvs.pdf,010/010989/010989281/dv/kplr010989281-20160209194854_dvr.pdf,254.896,-1.0,261.53,-1.0,0.036748364,-1.0,574.11582,-1.0,89.99,-1.0,0.1,-1.0,3.5,-1.0,0.1253,-1.0,1640.0,-1.0,0,-1,0,-1,5,-1.0,11.08,7.391,-1.0,0.7373,-1.0,377.0,-1.0,4.75,-1.0,0,5400,208,3.822,0.79,-0.64,0.35,3.184,1.313,3.892,821.0,7.089,-53.05,11.55,14.44,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.7474,1.511,5,7.8628,-0.1113,0.486,-0.8813,0.534,0.0006203,0.00112,0.001926,0.00126,0.28908,0.227,0.32802,0.227,14.781,208.0,-170.0,0.791,-0.339,0.35,-0.25,1.313,-1.074,0.821,0.194,-0.105,0.1847,2.882,-0.1227,297.48242,48.42548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,821.0,7.089,0.0,0.0,0.0,0.0,10989281-6
7605187,1,0,007/007605/007605187/dv/kplr007605187-001-20160209194854_dvs.pdf,007/007605/007605187/dv/kplr007605187-20160209194854_dvr.pdf,292.002,0.0103329,218.415,0.0282617,0.012314295,0.0044797957,101.19366,204.34358,89.51,1.323,0.8628,0.5951,11.67,2.504,0.5375,2.36,139.3,25.45,0,0,0,0,4,5.906,6.88,1.305,0.6082,0.852,0.2094,298.0,29.1,1.87,0.73,0,6328,244,4.449,0.2,-0.52,0.3,1.418,0.283,2.87,57.37,3.544,107.9,5.988,7.129,0.04021,13460.0,11670.0,4962.89,998.72,1.153,4.669,1.6616e-10,0.7559,0.8907,4,2.0298,-2.414,2.51,1.058,2.45,0.0003123,0.000349,-0.0001384,0.000342,0.0,-1.0,0.0,-1.0,13.489,177.0,-244.0,0.084,-0.196,0.3,-0.3,0.283,-0.121,0.968,0.134,-0.11,1.488,0.5399,-0.7722,291.02094,43.271042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,57.37,3.544,13460.0,4962.89,1.153,4.669,7605187-1
12258225,1,0,012/012258/012258225/dv/kplr012258225-001-20160209194854_dvs.pdf,012/012258/012258225/dv/kplr012258225-20160209194854_dvr.pdf,615.694,0.00750032,299.908,0.0104716,0.046082793,0.030390423,810.0356,2035.1929,89.96,0.3226,0.5527,3.173,5.157,1.723,0.3213,1.833,2401.0,499.2,0,0,0,0,3,6.155,6.997,2.746,1.815,1.16,0.04655,117.0,2.28,0.04,0.0,0,3848,50,4.703,0.03,0.0,0.1,0.653,0.026,3.1,1296.0,8.083,448.5,11.2,10.9,0.02302,127300.0,172500.0,3402.12,1152.78,0.7377,2.85,-1.0,1.229,-0.6629,3,0.44947,0.09446,0.5,0.5401,0.453,4.925e-05,0.00299,-0.0004591,0.00447,0.099025,0.0711,0.072134,0.0867,14.694,50.0,-50.0,0.032,-0.012,0.1,-0.1,0.017,-0.026,0.549,0.025,-0.02,4.743,0.5553,-0.2967,291.42474,50.94495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,1296.0,8.083,127300.0,3402.12,0.7377,2.85,12258225-1
3440549,1,0,003/003440/003440549/dv/kplr003440549-001-20160209194854_dvs.pdf,003/003440/003440549/dv/kplr003440549-20160209194854_dvr.pdf,414.24,0.0153804,310.302,0.0325735,0.013904282,0.0055076494,105.57423,203.13441,89.61,1.455,0.7189,1.299,21.43,2.49,0.5998,2.549,199.4,25.98,0,0,0,0,3,8.214,7.718,1.752,0.7499,1.089,0.1545,274.0,15.1,1.33,0.29,0,6032,81,4.314,0.12,-0.12,0.15,1.469,0.187,3.164,87.77,3.555,298.3,6.217,8.134,0.5463,18640.0,16250.0,4951.38,1048.42,1.147,4.461,6.9707e-16,5.345,0.7739,3,0.43886,-0.197,1.77,0.3254,1.64,1.721e-05,0.000354,-0.0001165,0.000327,1.4205,1.21,1.3747,1.13,13.936,81.0,-81.0,0.12,-0.12,0.15,-0.15,0.187,-0.153,1.001,0.075,-0.06,0.9151,0.4699,-0.3105,290.569,38.555241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,87.77,3.555,18640.0,4951.38,1.147,4.461,3440549-1
4843152,7,0,004/004843/004843152/dv/kplr004843152-007-20160209194854_dvs.pdf,004/004843/004843152/dv/kplr004843152-20160209194854_dvr.pdf,15.4809,0.000127785,137.583,0.0066876,0.033316154,0.037304528,127.39486,722.792,89.86,8.528,0.3002,17.26,0.9179,0.4094,0.03243,0.4051,1263.0,226.9,0,0,0,0,7,9.013,7.572,4.614,5.372,0.1282,0.03422,890.0,90.8,148.5,60.59,0,6410,211,4.3,0.21,-0.06,0.3,1.43,0.405,5.868,1145.0,5.892,2.221,7.122,9.836,2.817e-06,486.5,1116.0,6463.4,3660.36,0.435,1.522,-1.0,-1.008,-3.195,6,1.5802,-0.1855,0.156,-0.03275,0.151,0.0001464,0.000817,-7.092e-05,0.00105,0.097685,0.185,0.17791,0.202,13.354,153.0,-211.0,0.105,-0.21,0.25,-0.3,0.405,-0.218,1.172,0.181,-0.163,0.8082,0.4075,-0.4327,293.9104,39.99065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,1145.0,5.892,486.5,6463.4,0.435,1.522,4843152-7
6428700,1,0,006/006428/006428700/dv/kplr006428700-001-20160209194854_dvs.pdf,006/006428/006428700/dv/kplr006428700-20160209194854_dvr.pdf,8.20396958,1.33295e-05,136.875,0.00125731,0.035605771,0.0014772497,10.13189,1.4652134,84.88,0.916,0.9034,0.03081,3.146,0.1406,0.5245,0.1836,1005.0,21.79,0,0,0,0,162,48.69,44.74,3.209,0.3489,0.07346,0.007068,742.0,36.0,71.66,13.91,2,4876,149,4.499,0.09,0.1,0.3,0.683,0.083,2.252,47.21,2.502,2.144,7.181,44.78,0.4327,13.61,6.367,2203.08,252.09,1.98,5.738,0.0,28.02,4.688,154,9.3783,0.004463,0.245,0.3673,0.237,2.264e-05,0.000254,-0.0003975,0.000251,0.15202,0.108,0.22447,0.109,15.376,149.0,-149.0,0.09,-0.06,0.25,-0.3,0.066,-0.083,0.785,0.078,-0.056,1.96,0.6662,-0.3761,286.5657,41.808399,K00853.01,Kepler-242 b,CONFIRMED,1.0,0.0,0.0,0.0,0.0,NO_COMMENT,8.20396958,169.69138,0.0,0.823,2.9667,,1024.4,0.033372,3.01,0.0735,86.43,742.0,71.5,13.23,7.181467,44.777393,54.4,2.0,162.0,1.0,q1_q17_dr25_tce,006/006428/006428700/dv/kplr006428700-20160209194854_dvr.pdf,006/006428/006428700/dv/kplr006428700-001-20160209194854_dvs.pdf,NOT EXAMINED,,,,,,PC,47.21,2.502,13.61,2203.08,1.98,5.738,6428700-1
6947095,1,0,006/006947/006947095/dv/kplr006947095-001-20160209194854_dvs.pdf,006/006947/006947095/dv/kplr006947095-20160209194854_dvr.pdf,0.566806,1.157e-05,131.784,0.00435004,0.0056312867,0.004275041,1.0890146,0.6077544,33.58,116.3,0.9073,0.7162,3.481,0.855,0.1346,1.077,26.01,4.02,0,0,0,0,2373,8.484,9.546,0.5076,0.4141,0.01282,0.003071,1960.0,203.0,3456.9,1435.18,0,5522,344,4.546,0.17,-0.14,0.3,0.717,0.247,1.95,24.78,1.1,0.2,3.965,8.194,0.001016,8.699,14.44,5191.64,2135.37,0.5332,1.509,1.3205e-14,1.085,6.501,2267,14.875,-0.5051,1.3,-2.311,1.27,5.405e-06,3.39e-05,7.015e-05,3.29e-05,1.9686,0.555,2.033,0.616,15.126,344.0,-344.0,0.058,-0.173,0.3,-0.3,0.247,-0.099,0.875,0.124,-0.102,2.19,0.7099,-1.06,291.33298,42.489578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,24.78,1.1,8.699,5191.64,0.5332,1.509,6947095-1
7900450,1,0,007/007900/007900450/dv/kplr007900450-001-20160209194854_dvs.pdf,007/007900/007900450/dv/kplr007900450-20160209194854_dvr.pdf,25.4816,0.000224097,145.414,0.00708085,0.013484352,0.0010131707,7.8847599,1.9642066,83.44,2.032,0.9005,0.0535,11.56,0.433,0.7735,0.4398,157.6,16.17,0,0,0,0,51,9.827,7.215,1.451,0.4618,0.1724,0.04495,659.0,66.3,44.74,18.0,1,6248,206,4.472,0.21,-0.26,0.3,2.214,0.305,2.686,53.68,3.43,-2.507,2.961,9.379,0.8751,416.8,226.7,4606.94,473.04,1.834,8.264,5.6159e-19,3.649,-0.4101,46,12.964,-2.092,0.904,0.9744,0.357,-0.0003058,0.000143,6.126e-05,5.7e-05,1.0881,0.971,6.3824,0.959,13.181,150.0,-206.0,0.052,-0.208,0.3,-0.3,0.305,-0.102,1.052,0.144,-0.144,1.544,0.4334,-0.8088,294.96277,43.671661,K05441.01,,FALSE POSITIVE,1.0,1.0,0.0,0.0,0.0,CENT_KIC_POS,25.4805211,145.4404,0.0,0.186,10.701,,159.0,0.011621,1.25,0.1724,89.41,659.0,44.67,18.1,2.9606173,9.3792715,17.7,1.0,51.0,1.0,q1_q17_dr25_tce,007/007900/007900450/dv/kplr007900450-20160209194854_dvr.pdf,007/007900/007900450/dv/kplr007900450-001-20160209194854_dvs.pdf,CERTIFIED FA,1.0,0.0,0.0,0.0,0.0,NTP,53.68,3.43,416.8,4606.94,1.834,8.264,7900450-1
8774912,6,0,008/008774/008774912/dv/kplr008774912-006-20160209194854_dvs.pdf,008/008774/008774912/dv/kplr008774912-20160209194854_dvr.pdf,409.672,-1.0,178.815,-1.0,0.020480553,-1.0,908.11247,-1.0,89.99,-1.0,0.1,-1.0,3.5,-1.0,0.07094,-1.0,536.3,-1.0,0,-1,0,-1,4,-1.0,6.852,14.0,-1.0,1.037,-1.0,515.0,-1.0,16.61,-1.0,0,4713,143,2.792,0.41,-0.24,0.3,0.892,4.091,2.764,584.9,8.461,-34.9,11.07,16.44,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.9199,0.0165,4,3.187,-0.1046,0.441,0.6597,0.355,0.0001339,0.000459,0.0003121,0.000376,0.067211,0.534,0.92699,0.283,12.995,143.0,-107.0,0.413,-0.337,0.3,-0.2,4.091,-2.203,0.886,0.432,-0.023,0.005078,0.0162,-0.003388,298.6976,44.90004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,584.9,8.461,0.0,0.0,0.0,0.0,8774912-6
8620757,1,0,008/008620/008620757/dv/kplr008620757-001-20160209194854_dvs.pdf,008/008620/008620757/dv/kplr008620757-20160209194854_dvr.pdf,0.512671,1.5558e-05,131.568,0.00613738,0.0039885117,0.0059842872,1.0996672,1.1640112,70.51,847.5,0.3669,14.94,4.399,0.3539,0.03672,0.5123,18.87,4.125,0,0,0,0,2628,6.368,9.483,0.3173,0.4791,0.01162,0.001607,1890.0,108.0,3018.15,692.45,0,5413,160,4.613,0.1,-0.38,0.3,0.778,0.123,3.789,20.21,1.41,0.2844,4.408,7.679,0.006807,14.9,44.95,5741.62,4323.41,0.3093,0.8906,-1.0,5.48,6.651,2458,22.496,-4.375,1.6,2.733,1.64,8.314e-05,3.03e-05,-4.974e-05,3.09e-05,0.81485,0.395,0.82749,0.401,14.483,160.0,-144.0,0.037,-0.105,0.3,-0.3,0.123,-0.057,0.8,0.084,-0.084,2.908,0.5471,-0.9626,290.33994,44.710369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTP,20.21,1.41,14.9,5741.62,0.3093,0.8906,8620757-1
